Sarsa,QLearning,Sarsa Error Bar,QLearning Error Bar
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.233,33.3667,29.7667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.3,33.3667,29.7
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.6,981.3,33.4,29.7
977.633,981.3,33.3667,29.7
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.267,33.3667,29.7333
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.367,33.3667,29.6333
977.633,981.333,33.3667,29.6667
977.633,981.3,33.3667,29.7
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.267,33.3667,29.7333
977.633,981.333,33.3667,29.6667
977.633,981.267,33.3667,29.7333
977.633,981.333,33.3667,29.6667
977.633,981.267,33.3667,29.7333
977.633,981.333,33.3667,29.6667
977.633,981.3,33.3667,29.7
977.633,981.3,33.3667,29.7
977.633,981.3,33.3667,29.7
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.3,33.3667,29.7
977.633,981.333,33.3667,29.6667
977.633,981.333,33.3667,29.6667
977.633,981.3,33.3667,29.7
977.633,981.3,33.3667,29.7
977.633,981.333,33.3667,29.6667
977.633,981.3,33.3667,29.7
977.633,981.333,33.3667,29.6667
977.633,977.7,33.3667,33.3
977.633,981.3,33.3667,29.7
977.633,981.3,33.3667,29.7
977.633,981.3,33.3667,29.7
977.633,981.3,33.3667,29.7
977.633,981.3,33.3667,29.7
977.633,981.267,33.3667,29.7333
977.633,981.3,33.3667,29.7
977.633,981.3,33.3667,29.7
977.633,977.667,33.3667,33.3333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.7,981.267,33.3,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.233,33.3667,29.7667
977.633,981.267,33.3667,29.7333
977.633,944.3,33.3667,46.3437
977.633,981.133,33.3667,29.8667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
944.267,981.267,46.3669,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.3,33.3667,29.7
977.633,981.4,33.3667,29.6
977.633,981.3,33.3667,29.7
977.633,981.267,33.3667,29.7333
977.633,977.633,33.3667,33.3667
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.7,981.267,33.3,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.233,33.3667,29.7667
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.233,33.3667,29.7667
977.633,981.267,33.3667,29.7333
977.633,981.367,33.3667,29.6333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,952.767,33.3667,40.4707
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.233,33.3667,29.7667
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.3,33.3667,29.7
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
944.3,981.267,46.3437,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.233,33.3667,29.7667
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.167,33.3667,29.8333
977.633,981.267,33.3667,29.7333
977.633,981.233,33.3667,29.7667
977.633,981.267,33.3667,29.7333
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,947.933,33.3667,43.8929
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.2,33.3667,29.8
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,981.4,33.3667,29.6
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.267,33.3667,29.7333
977.633,981.233,33.3667,29.7667
977.633,981.233,33.3667,29.7667
977.633,977.667,33.3667,33.3333
944.333,981.167,46.3206,29.8333
977.633,981.2,33.3667,29.8
