Sarsa,QLearning,Sarsa Error Bar,QLearning Error Bar
3.58159,0.348194,0.0363993,0.0550182
3.57904,0.337534,0.0375749,0.0604941
3.56647,0.333044,0.036876,0.0625779
3.51952,0.416448,0.0352337,0.047798
3.53817,0.374886,0.038057,0.0537307
3.59551,0.420747,0.0368521,0.0466679
3.56754,0.392699,0.0349126,0.0616797
3.54154,0.425321,0.0422748,0.0449734
3.48125,0.428771,0.0391912,0.0460536
3.54883,0.355354,0.0374044,0.0593657
3.59945,0.414083,0.0374594,0.0602363
3.55168,0.415576,0.0399343,0.0499492
3.50328,0.43679,0.0353587,0.0521012
3.5635,0.404841,0.0367832,0.0551025
3.58453,0.393019,0.0345059,0.0502125
3.55162,0.363309,0.0389153,0.0669341
3.52311,0.385295,0.0393481,0.0501364
3.52355,0.40132,0.035831,0.0505843
3.51835,0.393619,0.0464282,0.0578788
3.60282,0.410038,0.0398734,0.0512197
3.51422,0.368527,0.0357616,0.0539768
3.55105,0.313146,0.0395887,0.0605248
3.50013,0.425069,0.038606,0.0497905
3.53695,0.421741,0.0388103,0.0499079
3.56529,0.413961,0.0354696,0.0461429
3.56645,0.400653,0.0349623,0.0542938
3.53776,0.435006,0.0404483,0.0486202
3.49908,0.432158,0.0383058,0.0494563
3.56421,0.4556,0.0362046,0.0493254
3.578,0.402452,0.0365854,0.0639147
